transcript	transcript_Chr	transcript_start	transcript_end	WormBaseGeneID	GeneName	biotype	narrow_h2	mapping	eQTL_Thresholds	eQTL_Chr	eQTL_peak	log10p	var_exp	HyperDivergent	eQTL_start	eQTL_end	eQTL_classification	cM	deQTL_count	Merged_hotspots_cM	Hotspot	Hotspot_threshold	merged_Hotspot_QTL_count
ZK131.3.1	II	13823648	13824058	WBGene00001883	his-9	mRNA	0.423064427389539	LOCO	5.81	II	13817664	24.6064405895442	0.536646178892322	No	13397472	15019642	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
ZK131.4.1	II	13823064	13823375	WBGene00001884	his-10	mRNA	0.505340839404452	LOCO	5.81	II	13847471	7.0147491655057	0.163175594843272	No	13276835	14150909	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
ZK131.5.1	II	13821809	13822177	WBGene00001885	his-11	mRNA	0.472658160606271	LOCO	5.81	II	13847471	9.22739301443789	0.191159533919167	No	13489637	14443543	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
ZK131.6.1	II	13821198	13821581	WBGene00001886	his-12	mRNA	0.625218897260687	LOCO	5.81	II	2976664	6.72658894733137	0.0929395625381911	No	2796306	3369896	Distant eQTL	9	6	NotAvailable	No	8	NotAvailable
ZK131.6.1	II	13821198	13821581	WBGene00001886	his-12	mRNA	0.625218897260687	LOCO	5.81	II	13799510	24.2006918515021	0.589545068892918	No	12437580	15271134	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
ZK131.7.1	II	13820210	13820620	WBGene00001887	his-13	mRNA	0.423064427389539	LOCO	5.81	II	13817664	24.6064405895442	0.536646178892322	No	13397472	15019642	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
ZK131.8.1	II	13819626	13819937	WBGene00001888	his-14	mRNA	0.505340839404452	LOCO	5.81	II	13847471	7.0147491655057	0.163175594843272	No	13276835	14150909	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
ZK131.9.1	II	13818371	13818739	WBGene00001889	his-15	mRNA	0.47265816060627	LOCO	5.81	II	13847471	9.22739301443789	0.191159533919167	No	13489637	14443543	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
ZK1320.12b.1	II	9669318	9671499	WBGene00006390	taf-8	mRNA	0.225107049562334	LOCO	5.81	II	9444618	6.63458689992382	0.156008876574594	No	8766754	10694686	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
ZK154.6a.1	X	7790178	7793563	WBGene00022668	ZK154.6	mRNA	0.439141238505005	LOCO	5.81	X	7818167	21.2079047125372	0.502220785207894	No	3658551	11606759	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
ZK180.3a.1	IV	4508496	4511309	WBGene00022677	rfth-1	mRNA	0.192523857030937	LOCO	5.81	IV	4844290	7.98171569157347	0.166199946768066	No	4011427	9875954	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
ZK180.5b.1	IV	4515044	4517154	WBGene00022679	ZK180.5	mRNA	0.131525732752484	LOCO	5.81	IV	15830797	5.81235803204646	0.199033363261585	No	15510848	16057027	Distant eQTL	42	109	41.5_42_42.5	Yes	8	150
ZK180.7.1	IV	4490542	4495819	WBGene00045248	ZK180.7	mRNA	0.119159161151554	LOCO	5.81	IV	3771041	7.54577883830704	0.163748955265435	No	2766510	5999129	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
ZK20.4a.1	II	11649096	11651148	WBGene00013925	coa-7	mRNA	0.157862326232361	LOCO	5.81	II	11567952	8.02460587793802	0.180307404828596	No	11175951	12385246	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
ZK328.2.1	III	6009560	6012840	WBGene00001166	eftu-2	mRNA	0.29114332819708	LOCO	5.81	III	5707392	7.67610261141877	0.193939142189293	No	2903703	10016596	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
ZK337.1a.1	I	14994581	15001691	WBGene00013969	tep-1	mRNA	0.169276930696523	LOCO	5.81	I	14952041	10.0023161776991	0.244574137683125	No	13006503	15055433	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
ZK337.1a.2	I	14994707	15001691	WBGene00013969	tep-1	mRNA	0.223096256400983	LOCO	5.81	I	14952041	13.2096613443169	0.388413621847464	No	12730169	15055433	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
ZK354.1.1	IV	5316523	5316906	WBGene00003458	msp-65	mRNA	0.313109388696327	LOCO	5.81	IV	5272856	14.738884697414	0.336304634267039	No	4217832	13062516	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
ZK354.5.1	IV	5294957	5295340	WBGene00003444	msp-51	mRNA	0.179935550839493	LOCO	5.81	IV	5192328	6.38642559986662	0.13149112107411	No	4260542	6326483	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
ZK354.6.1	IV	5295918	5297536	WBGene00022707	ZK354.6	mRNA	0.0551116052869562	LOCO	5.81	IV	6201289	5.89583053144708	0.108762887389102	No	4900938	7428170	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
ZK354.9.1	IV	5306599	5308146	WBGene00022710	ZK354.9	mRNA	0.271981122034499	LOCO	5.81	IV	1024781	7.65084879578497	0.27177528539398	No	680886	1142754	Distant eQTL	5	2	NotAvailable	No	8	NotAvailable
ZK354.9.1	IV	5306599	5308146	WBGene00022710	ZK354.9	mRNA	0.271981122034499	LOCO	5.81	IV	5308278	15.6046561306432	0.434678483976476	No	3486829	13507914	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
ZK370.6b.1	III	8741933	8743846	WBGene00022720	ZK370.6	mRNA	0.478339940321352	LOCO	5.81	III	8745844	10.625178361528	0.310735051528098	No	6652922	10388928	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
ZK370.8.1	III	8752095	8754750	WBGene00022722	tomm-70	mRNA	0.0777126120703198	LOCO	5.81	III	3563455	5.88331589595847	0.123665702681315	No	3228873	4372156	Distant eQTL	22	3	NotAvailable	No	8	NotAvailable
ZK39.6.1	I	11152704	11154330	WBGene00013931	clec-97	mRNA	0.793547395649691	LOCO	5.81	I	11154147	31.6795857392211	0.774426939405757	No	2638525	15055433	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
ZK39.8.1	I	11156728	11158833	WBGene00013933	clec-99	mRNA	0.270391925645169	LOCO	5.81	I	11662123	6.26155797441698	0.0986516007172027	No	9572486	12185851	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
ZK39.8.1	I	11156728	11158833	WBGene00013933	clec-99	mRNA	0.270391925645169	LOCO	5.81	V	20001672	6.08182282517313	0.114459373569792	No	19158865	20913876	Distant eQTL	44.5	12	44.5_45_45.5	Yes	8	74
ZK402.1.1	X	1404271	1404997	WBGene00022728	ZK402.1	mRNA	0.807446466112057	LOCO	5.81	X	1392659	23.3999892772047	0.71178053906221	No	303285	3675721	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
ZK402.3	X	1402025	1403011	WBGene00022730	ZK402.3	pseudogenic_transcript	0.593730793645664	LOCO	5.81	X	1349194	27.1554228051408	0.702377904699572	No	303285	3165331	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
ZK402.5.1	X	1398824	1401359	WBGene00022731	ZK402.5	mRNA	0.826494572755884	LOCO	5.81	I	707201	8.84842178743061	0.409106026060519	No	109830	1178132	Distant eQTL	3.5	4	NotAvailable	No	8	NotAvailable
ZK402.5.1	X	1398824	1401359	WBGene00022731	ZK402.5	mRNA	0.826494572755884	LOCO	5.81	I	14106800	6.28244599006737	0.366771109838913	No	13297400	14662399	Distant eQTL	45	1	NotAvailable	No	8	NotAvailable
ZK402.5.1	X	1398824	1401359	WBGene00022731	ZK402.5	mRNA	0.826494572755884	LOCO	5.81	X	1392659	11.878410612975	0.52187864762448	No	303285	3165331	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
ZK418.13.1	III	7074249	7076486	WBGene00220259	ZK418.13	mRNA	0.221175509977595	LOCO	5.81	III	6217764	6.54833021045935	0.127977750929485	No	5506164	8297271	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
ZK430.2.1	II	4420256	4422319	WBGene00044063	bpnt-1	mRNA	0.0218005725026199	LOCO	5.81	X	12575289	5.83331536412492	0.111118387742813	No	11904289	12911808	Distant eQTL	28.5	19	28.5	Yes	8	19
ZK470.2a.1	X	4145501	4147844	WBGene00022745	ZK470.2	mRNA	0.124321315351406	LOCO	5.81	III	9911943	5.95630770498772	0.123008823106738	No	9160766	10378234	Distant eQTL	28.5	12	28.5	Yes	8	12
ZK54.1a.1	X	17460778	17464087	WBGene00022647	slc-17.1	mRNA	0.285575959856356	LOCO	5.81	X	16913066	14.8716427409647	0.327161326732135	No	14711035	17696547	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
ZK546.11.1	II	4933883	4935054	WBGene00001778	gst-30	mRNA	0.278396488775147	LOCO	5.81	II	6844051	6.00284130850435	0.165668596895333	No	6006593	7648164	Distant eQTL	18.5	5	NotAvailable	No	8	NotAvailable
ZK546.17.1	II	4938596	4941150	WBGene00022766	cblc-1	mRNA	0.547903388185473	LOCO	5.81	II	4925399	25.3986397862601	0.632527862727186	No	1468116	12775649	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
ZK546.19.1	II	4941726	4942499	WBGene00195246	ZK546.19	mRNA	0.293415906160439	LOCO	5.81	II	3772535	5.82759850205113	0.10237694823838	No	3564780	4278997	Distant eQTL	12	13	12	Yes	8	13
ZK546.2b.1	II	4947070	4948070	WBGene00022759	ZK546.2	mRNA	0.0951135853249793	LOCO	5.81	II	2634650	5.9015743412909	0.107293085065943	No	2335169	2796306	Distant eQTL	6	5	NotAvailable	No	8	NotAvailable
ZK546.3	II	4939899	4940282	WBGene00022760	ZK546.3	pseudogenic_transcript	0.350903838903986	LOCO	5.81	II	6453819	6.78614503206132	0.327385520614848	No	3739176	7364892	Distant eQTL	18	6	NotAvailable	No	8	NotAvailable
ZK546.6.1	II	4933027	4933410	WBGene00003470	msp-152	mRNA	0.0939229221051928	LOCO	5.81	II	9581871	5.97990816295545	0.118268796523505	No	9039062	10131702	Distant eQTL	20	6	NotAvailable	No	8	NotAvailable
ZK546.7	II	4930873	4932114	WBGene00022763	ZK546.7	pseudogenic_transcript	0.062912190956301	LOCO	5.81	V	20410593	7.57273791219458	0.167010872154942	No	19158865	20913876	Distant eQTL	45.5	41	44.5_45_45.5	Yes	8	74
ZK550.2.1	IV	17245584	17249750	WBGene00013996	ZK550.2	mRNA	0.0296365924030768	LOCO	5.81	IV	16476996	6.00581839299961	0.118081409788804	No	16140820	17015918	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
ZK550.3.1	IV	17250131	17254964	WBGene00013997	ZK550.3	mRNA	0.470347339482354	LOCO	5.81	IV	17417835	14.7730883394611	0.334584721585388	No	14971385	17490805	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
ZK563.4a.1	X	3373236	3374740	WBGene00000524	clc-3	mRNA	0.233293020233068	LOCO	5.81	X	3248514	9.1097226519128	0.22031730667946	No	2273074	4908791	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
ZK563.7.1	X	3380467	3382896	WBGene00044355	ZK563.7	mRNA	0.278693857341926	LOCO	5.81	X	12848796	7.80165362718417	0.178108303799009	No	12480834	13994093	Distant eQTL	30	15	30	Yes	8	15
ZK593.1b.1	IV	10909913	10913078	WBGene00014001	pyk-2	mRNA	0.390392758816669	LOCO	5.81	IV	4430374	6.76558902534988	0.183608423976463	No	4011612	5796165	Distant eQTL	28	8	28	Yes	8	8
ZK616.2.1	IV	5397839	5398591	WBGene00022772	ZK616.2	mRNA	0.1028286716577	LOCO	5.81	II	12330916	6.02022088230413	0.121992933807639	No	12073701	12547324	Distant eQTL	27.5	2	NotAvailable	No	8	NotAvailable
ZK632.6a.1	III	9814364	9817137	WBGene00000567	cnx-1	mRNA	0.266612123868441	LOCO	5.81	III	9880014	6.14883157789878	0.089731248218189	No	5595307	10621509	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
ZK637.15.1	III	8920084	8921159	WBGene00014032	ZK637.15	mRNA	0.551963107185892	LOCO	5.81	III	8920680	17.6935749724493	0.484478313571351	No	3134375	10734749	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
ZK637.18	III	8898325	8898465	WBGene00194716	ZK637.18	pseudogenic_transcript	0.21900432344667	LOCO	5.81	I	1141367	7.77034886904386	0.214438898282965	No	462336	1644194	Distant eQTL	5	2	NotAvailable	No	8	NotAvailable
ZK637.18	III	8898325	8898465	WBGene00194716	ZK637.18	pseudogenic_transcript	0.21900432344667	LOCO	5.81	IV	12904402	6.02631762006991	0.18450961634896	No	11689030	13447571	Distant eQTL	34	16	34	Yes	8	16
ZK637.18	III	8898325	8898465	WBGene00194716	ZK637.18	pseudogenic_transcript	0.21900432344667	LOCO	5.81	IV	15510117	7.52221767340824	0.162623865316224	No	15230332	16148918	Distant eQTL	41.5	21	41.5_42_42.5	Yes	8	150
ZK637.6	III	8898622	8899530	WBGene00014987	ZK637.6	pseudogenic_transcript	0.495668898848601	LOCO	5.81	IV	3577543	7.38797947720144	0.307140736417957	No	3266061	4020455	Distant eQTL	24.5	15	24.5	Yes	8	15
ZK637.6	III	8898622	8899530	WBGene00014987	ZK637.6	pseudogenic_transcript	0.495668898848601	LOCO	5.81	IV	12951230	6.50738765940433	0.259188892321712	No	11137310	13485269	Distant eQTL	34	16	34	Yes	8	16
ZK637.6	III	8898622	8899530	WBGene00014987	ZK637.6	pseudogenic_transcript	0.495668898848601	LOCO	5.81	IV	17285851	8.55720520734415	0.218292868842026	Yes	15664367	17490805	Distant eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
ZK637.7a.1	III	8900237	8904131	WBGene00002998	lin-9	mRNA	0.674888268114476	LOCO	5.81	III	2449975	6.09048141155215	0.235046726073921	No	2050706	2723494	Distant eQTL	14	1	NotAvailable	No	8	NotAvailable
ZK637.7a.1	III	8900237	8904131	WBGene00002998	lin-9	mRNA	0.674888268114476	LOCO	5.81	III	8918935	29.5964642652598	0.735582694017636	No	4703355	10598539	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
ZK637.7b.1	III	8900238	8904131	WBGene00002998	lin-9	mRNA	0.643290446238315	LOCO	5.81	III	8918935	23.5361950727747	0.581111590973179	No	3469666	10505405	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
ZK637.9.1	III	8912144	8913632	WBGene00014027	tpk-1	mRNA	0.339160283185861	LOCO	5.81	III	6478910	8.52589305198303	0.168428881896829	No	5123569	10301222	Distant eQTL	26.5	4	NotAvailable	No	8	NotAvailable
ZK652.10.1	III	7855648	7857242	WBGene00022787	tag-307	mRNA	0.211559251782916	LOCO	5.81	III	9911943	6.39696936027717	0.108317176604146	No	9160766	10378234	Distant eQTL	28.5	12	28.5	Yes	8	12
ZK662.3a.1	X	15708213	15716875	WBGene00003638	nhr-48	mRNA	0.15642193269578	LOCO	5.81	X	11016948	5.87553164180664	0.116782581660908	No	10505875	11816059	Distant eQTL	24	16	23_23.5_24	Yes	8	33
ZK662.5.1	X	15721646	15723851	WBGene00014040	ZK662.5	mRNA	0.370895429937329	LOCO	5.81	X	15721156	6.52826834851995	0.125653142765105	No	15466971	16127060	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
ZK666.1.1	II	10470934	10471347	WBGene00014041	ZK666.1	mRNA	0.259110320085591	LOCO	5.81	II	10315619	5.85305068394782	0.0863606149661982	No	9657804	10746470	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
ZK666.15.1	II	10487040	10488281	WBGene00195145	ZK666.15	mRNA	0.773172393587961	LOCO	5.81	II	12618952	28.3593983287997	0.76562522037659	No	11397629	13611939	Distant eQTL	29	3	NotAvailable	No	8	NotAvailable
ZK666.15.2	II	10487038	10488097	WBGene00195145	ZK666.15	mRNA	0.884875904879525	LOCO	5.81	II	12618952	30.4518735724242	0.804419937783959	No	11397629	13416641	Distant eQTL	29	3	NotAvailable	No	8	NotAvailable
ZK666.4.1	II	10477259	10477693	WBGene00014044	ZK666.4	mRNA	0.340089542675391	LOCO	5.81	II	10497514	7.18298296751639	0.15184458108676	No	7659247	10941345	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
ZK666.6.1	II	10480043	10481874	WBGene00014046	clec-60	mRNA	0.0889770944266803	LOCO	5.81	V	20055760	6.49866682135443	0.135842931220145	No	19513554	20600127	Distant eQTL	45	21	44.5_45_45.5	Yes	8	74
ZK666.7.1	II	10488730	10490537	WBGene00014047	clec-61	mRNA	0.0830304320533517	LOCO	5.81	II	10352335	6.42939518923638	0.0950787672301026	No	9094629	11062269	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
ZK675.1b.1	II	7893222	7900515	WBGene00004208	ptc-1	mRNA	0.0668484328444837	LOCO	5.81	II	7957028	8.40586169128229	0.173479618706549	No	4825683	9658792	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
ZK678.4.1	X	15747005	15752138	WBGene00014070	srxa-9	mRNA	0.724558510718142	LOCO	5.81	X	15743901	27.9637544748101	0.60413649135584	No	12990166	17696547	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
ZK686.1.1	III	7773134	7773849	WBGene00022791	ZK686.1	mRNA	0.342003279243957	LOCO	5.81	III	7291875	13.5169021840461	0.404356433775534	No	3634089	10279113	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
ZK686.6.1	III	7771591	7773001	WBGene00044799	ZK686.6	mRNA	0.579646182435722	LOCO	5.81	III	7528290	22.9553583413052	0.649227050956743	No	3872337	10721935	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
ZK688.3.2	III	7893763	7894629	WBGene00022798	fahd-1	mRNA	0.343786796195794	LOCO	5.81	III	7391915	10.2401207242547	0.339243485473384	No	3093781	10476941	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
ZK688.7.1	III	7910798	7911634	WBGene00022802	ZK688.7	mRNA	0.296491476073763	LOCO	5.81	III	7979730	11.4105094973721	0.294105185849866	No	4480274	10279113	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
ZK688.8.1	III	7914306	7917767	WBGene00001628	gly-3	mRNA	0.213432542126518	LOCO	5.81	III	7272477	6.03731630535354	0.121484791163029	No	4911067	7831877	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
ZK697.2a.1	V	1743771	1747981	WBGene00022805	nhr-256	mRNA	0.162234733368236	LOCO	5.81	V	1722201	7.55972078676441	0.147232280186759	No	1064799	2171591	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
ZK757.4b.1	III	9863798	9867321	WBGene00014075	dhhc-4	mRNA	0.158759875342541	LOCO	5.81	III	9910249	7.2607030333286	0.165490314442094	No	8915942	10500696	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
ZK757.4c.1	III	9863244	9867792	WBGene00014075	dhhc-4	mRNA	0.244655859957439	LOCO	5.81	III	9856226	8.01002587477486	0.199515706705112	No	7635956	10425558	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
ZK783.1d.1	III	7625386	7640556	WBGene00022816	fbn-1	mRNA	0.180618330583118	LOCO	5.81	IV	4035975	6.96133613266214	0.196636980981745	No	3586406	4532143	Distant eQTL	26.5	3	NotAvailable	No	8	NotAvailable
ZK783.1e.1	III	7625386	7641078	WBGene00022816	fbn-1	mRNA	0.185418957858942	LOCO	5.81	V	2895604	6.11187950222394	0.184198114278655	No	1995860	4293388	Distant eQTL	7.5	2	NotAvailable	No	8	NotAvailable
ZK783.3	III	7646176	7648071	WBGene00022818	ZK783.3	pseudogenic_transcript	0.296771657410686	LOCO	5.81	III	7529272	10.4037097675961	0.260556681708935	No	5707392	10279113	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
ZK783.6	III	7648788	7650007	WBGene00044448	ZK783.6	pseudogenic_transcript	0.491399304821298	LOCO	5.81	III	7867229	18.5401990453449	0.436135132559452	No	3160884	10720593	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
ZK795.6	IV	12555311	12556482	WBGene00194644	ZK795.6	pseudogenic_transcript	0.158553714254829	LOCO	5.81	I	4443624	8.71375241908925	0.157088872850602	No	3173070	8183419	Distant eQTL	21	18	21	Yes	8	18
ZK809.1.1	IV	11642102	11643722	WBGene00014085	ZK809.1	mRNA	0.371594869750595	LOCO	5.81	IV	8645712	14.7554829081029	0.358027069868408	No	3989082	13714778	Distant eQTL	31.5	10	31.5_32	Yes	8	22
ZK809.8a.1	IV	11647512	11647679	WBGene00014088	ZK809.8	mRNA	0.0484518738728383	LOCO	5.81	III	2864289	6.53117284730942	0.129187540812505	No	2663844	3139687	Distant eQTL	18	2	NotAvailable	No	8	NotAvailable
ZK822.3a.1	IV	11932002	11935718	WBGene00003736	nhx-9	mRNA	0.101883772032342	LOCO	5.81	X	8483064	6.63035748159474	0.169157754769463	No	7975338	8948569	Distant eQTL	21.5	17	21.5	Yes	8	17
ZK84.4.1	II	6008458	6008987	WBGene00022651	ZK84.4	mRNA	0.12007520822372	LOCO	5.81	V	4333001	7.34037754694095	0.179010212161613	No	3030737	4903065	Distant eQTL	14.5	5	NotAvailable	No	8	NotAvailable
ZK867.1f.1	X	7218107	7226825	WBGene00044068	syd-9	mRNA	0.0395618457372893	LOCO	5.81	X	5700939	6.83938442791819	0.149408563561766	No	4868477	6205001	Distant eQTL	17	13	17	Yes	8	13
ZK892.6.1	II	9978765	9980127	WBGene00014130	ZK892.6	mRNA	0.126844261011175	LOCO	5.81	IV	16033284	7.67116391371233	0.156141994777522	No	15680971	16432016	Distant eQTL	42	109	41.5_42_42.5	Yes	8	150
ZK896.4.1	IV	12880607	12883290	WBGene00014135	ZK896.4	mRNA	0.275550079360355	LOCO	5.81	IV	12884786	9.62121703788152	0.176371995888438	No	11049739	14027235	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
ZK899.1.1	X	9446644	9447819	WBGene00014140	ZK899.1	mRNA	0.151560633723579	LOCO	5.81	X	9052433	6.02889400475077	0.102497731179246	No	8598426	9505869	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
ZK899.5.1	X	9459911	9460934	WBGene00014143	ZK899.5	mRNA	0.411567299725668	LOCO	5.81	X	9289338	11.3506125617309	0.252565094157156	No	7298293	11243338	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
ZK899.6.1	X	9463345	9464741	WBGene00014144	ZK899.6	mRNA	0.417341777300852	LOCO	5.81	X	9352211	14.1167480733071	0.349081963848569	No	5632808	13191320	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
ZK899.7.1	X	9447717	9449430	WBGene00014145	ZK899.7	mRNA	0.188632173887254	LOCO	5.81	II	14951586	6.08939320200075	0.246444095134029	No	14284114	15271134	Distant eQTL	42	2	NotAvailable	No	8	NotAvailable
ZK899.7.1	X	9447717	9449430	WBGene00014145	ZK899.7	mRNA	0.188632173887254	LOCO	5.81	X	8249407	8.74839340999361	0.279239671333117	No	6402452	11543830	Distant eQTL	21	7	NotAvailable	No	8	NotAvailable
ZK899.8i.1	X	9510525	9516436	WBGene00001516	gap-2	mRNA	0.16191411988698	LOCO	5.81	X	13469078	5.99904993502648	0.112800592394715	No	13123941	13761536	Distant eQTL	34	5	NotAvailable	No	8	NotAvailable
ZK909.4.1	I	14961497	14965361	WBGene00000469	ces-2	mRNA	0.212738795562768	LOCO	5.81	II	13158734	7.43501099755184	0.171573676510848	No	12987377	13593718	Distant eQTL	33	8	33	Yes	8	8
ZK930.2.1	II	11890992	11893423	WBGene00014152	ZK930.2	mRNA	0.353963080078818	LOCO	5.81	II	12036300	6.6666313288332	0.19244139907468	No	11622713	12295516	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
ZK930.6.1	II	11883948	11886602	WBGene00014156	ZK930.6	mRNA	0.248131572728148	LOCO	5.81	IV	14387829	6.32390658846028	0.0911345827022484	No	13981287	14836200	Distant eQTL	39.5	9	39.5_40_40.5	Yes	8	37
ZK938.2.1	II	9837009	9838310	WBGene00014159	arrd-4	mRNA	0.17127792575072	LOCO	5.81	III	49225	6.01286396938284	0.118584863419748	Yes	12249	708509	Distant eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
ZK970.7.1	II	10312293	10312943	WBGene00014173	ZK970.7	mRNA	0.361650858648005	LOCO	5.81	II	9758769	14.4079765500654	0.318833875868724	No	5729367	12118931	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
C31B8.12.1	V	2925182	2927653	WBGene00016285	C31B8.12	mRNA	0.47193954017712	LOCO	5.81	V	3068777	11.3767569138533	0.275730422208411	No	1409867	5434497	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
CC8.2b.1	IV	3645166	3648684	WBGene00016987	CC8.2	mRNA	0.173336865548332	LOCO	5.81	MtDNA	9050	6.4076488933761	0.12738857991993	No	227	13208	Distant eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
Y94H6A.10.1	IV	2710121	2710666	WBGene00022382	Y94H6A.10	mRNA	0.985781090656745	LOCO	5.81	IV	2731170	21.6707282572586	0.934481073156108	No	1554599	13648195	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
Y69A2AR.11	IV	2584777	2587690	WBGene00022082	Y69A2AR.11	pseudogenic_transcript	0.479052933604786	LOCO	5.81	IV	2593687	11.3546622396089	0.458330007854354	Yes	1732971	4728751	Local eQTL	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable	NotAvailable
