CHROM	marker	POS	strain	value	allele	mapping	transcript	GeneName	top_marker	top_marker_allele	fine_4464670
I	I:4443624	4443624	JU394	2.60891287309198	REF	LOCO	Y59H11AR.6	Y59H11AR.6	4464670	REF	Yes
I	I:4443624	4443624	JU397	4.1099700554592	REF	LOCO	Y59H11AR.6	Y59H11AR.6	4464670	REF	Yes
I	I:4443624	4443624	JU406	4.32401543096866	REF	LOCO	Y59H11AR.6	Y59H11AR.6	4464670	REF	Yes
I	I:4443624	4443624	JU440	3.08194335700369	REF	LOCO	Y59H11AR.6	Y59H11AR.6	4464670	REF	Yes
I	I:4443624	4443624	JU642	2.09927795568321	ALT	LOCO	Y59H11AR.6	Y59H11AR.6	4464670	ALT	Yes
I	I:4443624	4443624	JU774	4.212248930896	REF	LOCO	Y59H11AR.6	Y59H11AR.6	4464670	REF	Yes
I	I:4443624	4443624	JU775	3.38630241366801	REF	LOCO	Y59H11AR.6	Y59H11AR.6	4464670	REF	Yes
I	I:4443624	4443624	JU778	3.15144700848637	REF	LOCO	Y59H11AR.6	Y59H11AR.6	4464670	REF	Yes
I	I:4443624	4443624	JU782	3.54422582997234	REF	LOCO	Y59H11AR.6	Y59H11AR.6	4464670	REF	Yes
I	I:4443624	4443624	JU792	3.8704165716931	REF	LOCO	Y59H11AR.6	Y59H11AR.6	4464670	REF	Yes
I	I:4443624	4443624	JU830	2.61598893769493	REF	LOCO	Y59H11AR.6	Y59H11AR.6	4464670	REF	Yes
I	I:4443624	4443624	JU847	2.95455122194517	REF	LOCO	Y59H11AR.6	Y59H11AR.6	4464670	REF	Yes
I	I:4443624	4443624	KR314	3.98667658349099	REF	LOCO	Y59H11AR.6	Y59H11AR.6	4464670	REF	Yes
I	I:4443624	4443624	LKC34	4.25770271832742	REF	LOCO	Y59H11AR.6	Y59H11AR.6	4464670	REF	Yes
I	I:4443624	4443624	MY1	3.29439208542733	REF	LOCO	Y59H11AR.6	Y59H11AR.6	4464670	REF	Yes
I	I:4443624	4443624	MY10	2.07964981478285	REF	LOCO	Y59H11AR.6	Y59H11AR.6	4464670	REF	Yes
I	I:4443624	4443624	MY16	3.19288002120919	REF	LOCO	Y59H11AR.6	Y59H11AR.6	4464670	REF	Yes
I	I:4443624	4443624	MY18	1.89697941023603	ALT	LOCO	Y59H11AR.6	Y59H11AR.6	4464670	ALT	Yes
I	I:4443624	4443624	MY2147	3.22456050186805	REF	LOCO	Y59H11AR.6	Y59H11AR.6	4464670	REF	Yes
I	I:4443624	4443624	MY2212	3.47401436765229	REF	LOCO	Y59H11AR.6	Y59H11AR.6	4464670	REF	Yes
I	I:4443624	4443624	MY23	3.76703324376293	REF	LOCO	Y59H11AR.6	Y59H11AR.6	4464670	REF	Yes
I	I:4443624	4443624	MY2573	3.72775282358993	REF	LOCO	Y59H11AR.6	Y59H11AR.6	4464670	REF	Yes
I	I:4443624	4443624	MY2585	2.38496174781451	REF	LOCO	Y59H11AR.6	Y59H11AR.6	4464670	REF	Yes
I	I:4443624	4443624	MY2713	3.15030867233444	REF	LOCO	Y59H11AR.6	Y59H11AR.6	4464670	REF	Yes
I	I:4443624	4443624	MY518	2.83708669505428	REF	LOCO	Y59H11AR.6	Y59H11AR.6	4464670	REF	Yes
I	I:4443624	4443624	MY772	3.09655014971813	REF	LOCO	Y59H11AR.6	Y59H11AR.6	4464670	REF	Yes
I	I:4443624	4443624	MY795	4.03334227121285	REF	LOCO	Y59H11AR.6	Y59H11AR.6	4464670	REF	Yes
I	I:4443624	4443624	MY920	3.12770331444719	REF	LOCO	Y59H11AR.6	Y59H11AR.6	4464670	REF	Yes
I	I:4443624	4443624	N2	3.41518563663353	REF	LOCO	Y59H11AR.6	Y59H11AR.6	4464670	REF	Yes
I	I:4443624	4443624	NIC1	4.03893389358435	REF	LOCO	Y59H11AR.6	Y59H11AR.6	4464670	REF	Yes
I	I:4443624	4443624	NIC166	3.07054702890034	REF	LOCO	Y59H11AR.6	Y59H11AR.6	4464670	REF	Yes
I	I:4443624	4443624	NIC199	4.93636437179777	REF	LOCO	Y59H11AR.6	Y59H11AR.6	4464670	REF	Yes
I	I:4443624	4443624	NIC2	2.91145212350114	REF	LOCO	Y59H11AR.6	Y59H11AR.6	4464670	REF	Yes
I	I:4443624	4443624	NIC207	2.98599308994541	REF	LOCO	Y59H11AR.6	Y59H11AR.6	4464670	REF	Yes
I	I:4443624	4443624	NIC231	3.6019001954282	REF	LOCO	Y59H11AR.6	Y59H11AR.6	4464670	REF	Yes
I	I:4443624	4443624	NIC236	3.77024151075022	REF	LOCO	Y59H11AR.6	Y59H11AR.6	4464670	REF	Yes
I	I:4443624	4443624	NIC242	3.45618899674247	REF	LOCO	Y59H11AR.6	Y59H11AR.6	4464670	REF	Yes
I	I:4443624	4443624	NIC251	1.86879192892901	ALT	LOCO	Y59H11AR.6	Y59H11AR.6	4464670	ALT	Yes
I	I:4443624	4443624	NIC252	3.69653894196368	REF	LOCO	Y59H11AR.6	Y59H11AR.6	4464670	REF	Yes
I	I:4443624	4443624	NIC255	3.17102763381674	REF	LOCO	Y59H11AR.6	Y59H11AR.6	4464670	REF	Yes
I	I:4443624	4443624	NIC256	3.71031734287772	REF	LOCO	Y59H11AR.6	Y59H11AR.6	4464670	REF	Yes
I	I:4443624	4443624	NIC258	4.7905750431708	REF	LOCO	Y59H11AR.6	Y59H11AR.6	4464670	REF	Yes
I	I:4443624	4443624	NIC259	3.18992979534293	REF	LOCO	Y59H11AR.6	Y59H11AR.6	4464670	REF	Yes
I	I:4443624	4443624	NIC260	4.65567120884627	REF	LOCO	Y59H11AR.6	Y59H11AR.6	4464670	REF	Yes
I	I:4443624	4443624	NIC261	3.94044914088253	REF	LOCO	Y59H11AR.6	Y59H11AR.6	4464670	REF	Yes
I	I:4443624	4443624	NIC265	1.38361358968917	ALT	LOCO	Y59H11AR.6	Y59H11AR.6	4464670	ALT	Yes
I	I:4443624	4443624	NIC266	3.31060654157713	REF	LOCO	Y59H11AR.6	Y59H11AR.6	4464670	REF	Yes
I	I:4443624	4443624	NIC267	3.34380923800377	REF	LOCO	Y59H11AR.6	Y59H11AR.6	4464670	REF	Yes
I	I:4443624	4443624	NIC268	5.1646754240643	REF	LOCO	Y59H11AR.6	Y59H11AR.6	4464670	REF	Yes
I	I:4443624	4443624	NIC271	3.47559692676118	REF	LOCO	Y59H11AR.6	Y59H11AR.6	4464670	REF	Yes
I	I:4443624	4443624	NIC274	4.57067179062751	REF	LOCO	Y59H11AR.6	Y59H11AR.6	4464670	REF	Yes
I	I:4443624	4443624	NIC275	4.30295153102267	REF	LOCO	Y59H11AR.6	Y59H11AR.6	4464670	REF	Yes
I	I:4443624	4443624	NIC276	2.80508771368322	REF	LOCO	Y59H11AR.6	Y59H11AR.6	4464670	REF	Yes
I	I:4443624	4443624	NIC277	1.87424251721238	REF	LOCO	Y59H11AR.6	Y59H11AR.6	4464670	REF	Yes
I	I:4443624	4443624	NIC3	3.35043687529794	REF	LOCO	Y59H11AR.6	Y59H11AR.6	4464670	REF	Yes
I	I:4443624	4443624	NIC501	3.77355989640842	REF	LOCO	Y59H11AR.6	Y59H11AR.6	4464670	REF	Yes
I	I:4443624	4443624	NIC511	2.7727323137154	REF	LOCO	Y59H11AR.6	Y59H11AR.6	4464670	REF	Yes
I	I:4443624	4443624	NIC513	4.33854423326851	REF	LOCO	Y59H11AR.6	Y59H11AR.6	4464670	REF	Yes
I	I:4443624	4443624	NIC514	3.55802369656902	REF	LOCO	Y59H11AR.6	Y59H11AR.6	4464670	REF	Yes
I	I:4443624	4443624	NIC515	2.16106933752409	REF	LOCO	Y59H11AR.6	Y59H11AR.6	4464670	REF	Yes
I	I:4443624	4443624	NIC523	4.34670484815008	REF	LOCO	Y59H11AR.6	Y59H11AR.6	4464670	REF	Yes
I	I:4443624	4443624	NIC526	1.63098953137731	ALT	LOCO	Y59H11AR.6	Y59H11AR.6	4464670	ALT	Yes
I	I:4443624	4443624	NIC527	4.23809158086256	REF	LOCO	Y59H11AR.6	Y59H11AR.6	4464670	REF	Yes
I	I:4443624	4443624	NIC528	3.01317200359985	ALT	LOCO	Y59H11AR.6	Y59H11AR.6	4464670	ALT	Yes
I	I:4443624	4443624	NIC529	3.68890139276628	REF	LOCO	Y59H11AR.6	Y59H11AR.6	4464670	REF	Yes
I	I:4443624	4443624	PB306	2.2913271383231	REF	LOCO	Y59H11AR.6	Y59H11AR.6	4464670	REF	Yes
I	I:4443624	4443624	PS2025	2.77587045304735	REF	LOCO	Y59H11AR.6	Y59H11AR.6	4464670	REF	Yes
I	I:4443624	4443624	PX179	2.97364901976893	REF	LOCO	Y59H11AR.6	Y59H11AR.6	4464670	REF	Yes
I	I:4443624	4443624	QG2075	3.61025889237688	REF	LOCO	Y59H11AR.6	Y59H11AR.6	4464670	REF	Yes
I	I:4443624	4443624	QG556	3.68845818048479	REF	LOCO	Y59H11AR.6	Y59H11AR.6	4464670	REF	Yes
I	I:4443624	4443624	QW947	2.58470662719182	REF	LOCO	Y59H11AR.6	Y59H11AR.6	4464670	REF	Yes
I	I:4443624	4443624	QX1212	2.88400058303983	REF	LOCO	Y59H11AR.6	Y59H11AR.6	4464670	REF	Yes
I	I:4443624	4443624	QX1233	2.94555644034178	REF	LOCO	Y59H11AR.6	Y59H11AR.6	4464670	REF	Yes
I	I:4443624	4443624	QX1791	3.23385545512698	REF	LOCO	Y59H11AR.6	Y59H11AR.6	4464670	ALT	Yes
I	I:4443624	4443624	QX1792	3.74764883657935	REF	LOCO	Y59H11AR.6	Y59H11AR.6	4464670	REF	Yes
I	I:4443624	4443624	QX1793	3.0178982192245	REF	LOCO	Y59H11AR.6	Y59H11AR.6	4464670	REF	Yes
I	I:4443624	4443624	QX1794	4.11005610184117	REF	LOCO	Y59H11AR.6	Y59H11AR.6	4464670	REF	Yes
I	I:4443624	4443624	RC301	3.18665932382448	REF	LOCO	Y59H11AR.6	Y59H11AR.6	4464670	REF	Yes
I	I:4443624	4443624	WN2050	4.42577038106448	REF	LOCO	Y59H11AR.6	Y59H11AR.6	4464670	REF	Yes
I	I:4443624	4443624	XZ1513	3.12975821371756	REF	LOCO	Y59H11AR.6	Y59H11AR.6	4464670	REF	Yes
I	I:4443624	4443624	XZ1515	3.6785598578558	REF	LOCO	Y59H11AR.6	Y59H11AR.6	4464670	REF	Yes
I	I:4443624	4443624	XZ1516	1.28497900332143	ALT	LOCO	Y59H11AR.6	Y59H11AR.6	4464670	ALT	Yes
I	I:5636057	5636057	AB1	2.19433892476439	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	BRC20067	2.62146989440023	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	BRC20263	2.73467449553018	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	CB4852	2.25768653176228	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	CB4855	2.20273931216961	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	CB4856	-0.690251837706389	ALT	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	ALT	No
I	I:5636057	5636057	CB4857	2.27703784042027	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	CB4858	2.38815008370687	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	CX11254	2.25362265773252	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	CX11262	2.04712931682711	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	CX11264	1.89979499359198	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	CX11271	2.08875768515687	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	CX11276	2.89773688597589	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	CX11285	2.07133714429761	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	CX11292	2.35600298474059	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	CX11307	2.61272151772737	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	CX11314	2.7957191720699	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	CX11315	1.95602643118673	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	DL200	2.66378163097605	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	DL226	2.30477710974543	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	DL238	2.83163480054446	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	ALT	No
I	I:5636057	5636057	ECA189	2.24092124706871	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	ECA348	1.99207218046384	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	ECA349	2.01214730155741	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	ECA363	0.929549082753047	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	ALT	No
I	I:5636057	5636057	ECA372	0.0396182112473939	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	ECA592	2.95614513085804	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	ECA594	2.54093304928685	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	ECA703	0.213734560039564	ALT	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	ALT	No
I	I:5636057	5636057	ECA705	2.42625881276117	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	ECA710	2.1192750364521	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	ECA738	2.5678777589615	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	ECA743	2.71981349629535	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	ECA745	0.327557232992528	ALT	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	ALT	No
I	I:5636057	5636057	ECA777	3.19368043439908	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	ECA812	0.55830967313435	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	ECA923	2.63449036372985	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	ED3005	2.28736102710791	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	ED3012	2.31482219626139	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	ED3017	2.42817150946513	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	ED3040	2.23341081106449	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	ED3048	2.37409153631713	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	ED3049	2.50189235650106	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	ED3052	2.12437752021972	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	ED3073	2.33121638172075	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	ED3077	2.59959836168502	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	EG4347	2.53919924056961	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	EG4724	2.47482205722671	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	EG4946	1.61960120334716	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	GXW1	1.91093472273066	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	JT11398	2.38026759583458	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	JU1088	2.16130245512761	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	JU1172	2.25919520908817	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	JU1200	2.25229920611302	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	JU1212	2.50146183763964	ALT	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	JU1213	2.66267125535015	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	JU1242	1.86272348226806	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	JU1246	2.94577554820958	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	JU1395	2.05767106936188	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	JU1409	2.23739008313466	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	JU1440	2.6878908047089	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	JU1491	2.57303752953717	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	JU1530	1.6073929402925	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	JU1543	2.08535372949235	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	JU1568	2.84152780459305	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	JU1581	0.173139820074585	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	JU1586	2.14275906995458	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	JU1652	2.52736058648616	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	JU1666	2.22602073840826	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	JU1792	1.98902335690977	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	JU1793	2.24252801678338	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	JU1808	1.82598481249017	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	JU1896	1.81433547876721	ALT	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	ALT	No
I	I:5636057	5636057	JU1934	1.90469189524795	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	JU2001	2.76092400060079	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	JU2007	2.34506441853028	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	ALT	No
I	I:5636057	5636057	JU2016	1.79905354863439	ALT	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	JU2017	0.436303291601956	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	JU2106	2.25626517099264	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	ALT	No
I	I:5636057	5636057	JU2131	2.67171883146062	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	JU2141	2.15072334437195	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	JU2234	1.16421544011681	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	JU2250	2.41206414676532	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	JU2257	2.57769133941995	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	JU2464	2.24418521911448	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	JU2466	2.40174415103008	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	JU2478	2.23253507966204	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	JU2513	2.41175362213636	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	JU2519	2.6758675355741	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	JU2522	2.75928885052734	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	JU2526	2.25144743421102	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	JU2534	2.8621608641549	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	JU2565	2.459046539403	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	JU2566	1.77119374169657	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	JU2570	2.37777716461692	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	JU2572	2.55503236769776	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	JU2575	1.99773519211709	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	JU2576	1.97094771586632	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	JU2578	2.0675521750478	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	JU2581	2.01233898291297	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	JU2586	2.75266906046892	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	JU2592	2.21091319172528	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	JU2600	2.12696324801377	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	JU2610	2.01102219305791	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	JU2619	2.35997138029972	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	JU2811	2.05205589896988	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	JU2838	2.63484287354325	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	JU2841	1.91324378871599	ALT	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	JU2853	2.66242786658846	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	JU2862	2.16624254242692	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	JU2866	1.93779260847756	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	JU2879	1.8862977369738	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	JU2906	2.52040099935051	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	JU2907	2.39485703968743	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	JU310	2.63709457953875	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	JU311	1.95115162489104	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	JU3128	2.07141560292591	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	JU3132	2.01026862869765	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	JU3134	2.33929010375792	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	JU3140	2.3277106821592	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	JU3144	2.30531514373292	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	JU323	1.61293242887854	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	JU346	2.01438815122036	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	JU360	2.05215982717282	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	JU367	2.28685440618525	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	JU394	2.32791841613523	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	JU397	2.3353592058529	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	JU406	1.69828427321512	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	JU440	2.23421165534388	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	JU642	2.10623433187371	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	ALT	No
I	I:5636057	5636057	JU774	2.04603693263094	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	JU775	2.2282034064103	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	JU778	2.83258543445851	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	JU782	0.468423891403137	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	JU792	2.29264200796641	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
I	I:5636057	5636057	JU830	2.52538732652483	REF	LOCO	Y73B6BL.288.1	Y73B6BL.288	4464670	REF	No
